client_zip,age,ethnicity,race,male,loc2,st_id,year
11205,25,Hispanic,White,1,jefferson st l line station,100,2016
11385,20,Hispanic,Black,1,myrtle - wyckoff avs station,119,2016
11226,19,Non-Hispanic,Black,0,winthrop street station 2 5 line,156,2016
11207,17,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11225,21,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11213,52,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11203,59,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11203,32,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
,22,Non-Hispanic,Black,0,winthrop street station 2 5 line,156,2016
11217,19,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11203,33,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11212,19,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11208,18,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
11212,38,Non-Hispanic,Black,1,winthrop street station 2 5 line,156,2016
10455,18,Non-Hispanic,Black,1,jay st - metrotech,99,2016
11213,39,Non-Hispanic,Black,0,jay st - metrotech,99,2016
11212,41,Non-Hispanic,Black,1,jay st - metrotech,99,2016
11206,37,Hispanic,White,1,jay st - metrotech,99,2016
11205,31,Non-Hispanic,Black,0,jay st - metrotech,99,2016
11235,32,Non-Hispanic,Black,1,w 8 st - ny aquarium,154,2016
10456,32,Non-Hispanic,Black,0,w 8 st - ny aquarium,154,2016
11434,28,Non-Hispanic,White,1,w 8 st - ny aquarium,154,2016
11229,22,Non-Hispanic,Black,1,w 8 st - ny aquarium,154,2016
11234,52,Non-Hispanic,White,1,w 8 st - ny aquarium,154,2016
11237,27,Hispanic,White,1,clinton - washington avs station,64,2016
11214,27,Non-Hispanic,White,1,clinton - washington avs station,64,2016
12801,20,Hispanic,Black,1,clinton - washington avs station,64,2016
11206,18,Non-Hispanic,Black,1,flushing ave g line station,79,2016
11209,17,Hispanic,White,0,86 street r subway,23,2016
,36,Hispanic,White,1,livonia ave l line,111,2016
11299,18,Non-Hispanic,Black,0,livonia ave l line,111,2016
10029,41,Non-Hispanic,Black,1,livonia ave l line,111,2016
10474,21,Non-Hispanic,Black,1,van siclen av a c station,152,2016
11432,22,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
,30,Non-Hispanic,Black,1,van siclen av a c station,152,2016
11207,16,Hispanic,White,1,van siclen av a c station,152,2016
11216,19,Hispanic,Black,1,van siclen av 3 line,151,2016
11207,19,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
10455,19,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
11207,24,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
11207,25,Hispanic,White,1,van siclen av a c station,152,2016
11237,42,Hispanic,White,1,van siclen av a c station,152,2016
11233,24,Hispanic,White,1,van siclen av 3 line,151,2016
11207,17,Non-Hispanic,Black,0,van siclen av 3 line,151,2016
11217,30,Non-Hispanic,Black,0,van siclen av 3 line,151,2016
11215,49,Hispanic,White,0,van siclen av a c station,152,2016
11233,20,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
11207,37,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
11207,26,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
11237,26,Non-Hispanic,Black,1,van siclen av j z station,153,2016
11207,18,Non-Hispanic,Black,0,van siclen av j z station,153,2016
89156,25,Non-Hispanic,Black,1,van siclen av j z station,153,2016
11207,22,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
11236,18,Non-Hispanic,Black,1,van siclen av a c station,152,2016
11224,50,Non-Hispanic,Black,1,van siclen av a c station,152,2016
11207,27,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
11206,16,Non-Hispanic,Black,0,van siclen av 3 line,151,2016
11207,20,Non-Hispanic,Black,1,van siclen av a c station,152,2016
,31,Non-Hispanic,Black,1,van siclen av 3 line,151,2016
11212,46,Hispanic,White,0,utica ave and eastern parkway,70,2016
10468,30,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11203,17,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11236,17,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11233,59,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11203,20,Non-Hispanic,Black,0,utica ave and eastern parkway,70,2016
11203,20,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11233,20,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11224,55,Non-Hispanic,Black,0,utica ave and fulton st,150,2016
11216,18,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,30,Hispanic,Black,1,utica ave and eastern parkway,70,2016
11691,22,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,44,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
10001,30,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11212,24,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11207,26,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11340,25,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,28,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11221,41,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
,53,Non-Hispanic,Black,0,utica ave and eastern parkway,70,2016
11212,23,Non-Hispanic,Black,0,utica ave and eastern parkway,70,2016
11213,44,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,28,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
10456,18,0,Black,1,utica ave and fulton st,150,2016
,20,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11221,18,Non-Hispanic,Black,0,utica ave and fulton st,150,2016
11213,34,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11236,19,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11213,16,Hispanic,White,1,utica ave and fulton st,150,2016
11206,37,Hispanic,White,0,utica ave and fulton st,150,2016
10456,26,Hispanic,White,1,utica ave and fulton st,150,2016
,26,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11417,32,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11412,51,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11239,30,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11212,22,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11205,21,Hispanic,Black,1,utica ave and fulton st,150,2016
,16,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11213,27,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11692,19,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11221,23,Hispanic,Black,0,utica ave and eastern parkway,70,2016
11233,39,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11221,54,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11233,21,Non-Hispanic,Black,0,utica ave and fulton st,150,2016
,21,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11236,19,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11207,37,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11233,19,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11213,59,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
10472,20,Hispanic,Black,1,utica ave and eastern parkway,70,2016
11210,21,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
10000,32,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11233,28,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,61,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11215,58,0,0,0,utica ave and fulton st,150,2016
11200,26,Hispanic,Black,1,utica ave and fulton st,150,2016
11236,41,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11207,20,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
10302,20,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11203,19,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,22,Non-Hispanic,Black,0,utica ave and eastern parkway,70,2016
10453,56,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11212,39,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11203,31,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11207,34,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11221,58,Hispanic,White,1,utica ave and fulton st,150,2016
11213,23,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11221,22,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11213,31,Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,29,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11299,19,Non-Hispanic,Black,0,utica ave and eastern parkway,70,2016
10003,52,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11222,40,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11213,22,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11212,21,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11212,0,0,0,0,utica ave and eastern parkway,70,2016
11238,0,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11433,21,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
10302,22,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11233,24,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11233,27,Non-Hispanic,Black,0,utica ave and fulton st,150,2016
11216,27,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11233,43,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11212,26,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11212,28,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
10426,25,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,22,Hispanic,White,1,utica ave and eastern parkway,70,2016
11233,23,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
,23,Non-Hispanic,White,1,utica ave and eastern parkway,70,2016
11221,17,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11766,0,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11233,26,Non-Hispanic,Black,0,utica ave and fulton st,150,2016
11216,23,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11217,55,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11201,25,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11209,28,Non-Hispanic,Black,0,utica ave and eastern parkway,70,2016
11213,21,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11207,30,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11238,43,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11212,29,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,19,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11300,24,Hispanic,White,0,utica ave and fulton st,150,2016
23462,27,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11207,21,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11221,34,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11414,24,Hispanic,White,1,utica ave and fulton st,150,2016
11212,17,Non-Hispanic,Black,0,utica ave and fulton st,150,2016
11221,31,0,0,0,utica ave and fulton st,150,2016
11233,23,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11225,36,Non-Hispanic,Black,0,utica ave and fulton st,150,2016
11213,28,Hispanic,Black,1,utica ave and fulton st,150,2016
11233,44,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11236,23,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
11207,16,Hispanic,White,1,utica ave and eastern parkway,70,2016
,0,0,0,0,utica ave and eastern parkway,70,2016
11203,48,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11203,18,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11213,39,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
10456,25,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11212,17,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11238,41,Non-Hispanic,Black,1,utica ave and eastern parkway,70,2016
11231,25,Non-Hispanic,Black,0,utica ave and eastern parkway,70,2016
7107,25,Hispanic,Other,1,utica ave and fulton st,150,2016
10031,32,Hispanic,White,1,utica ave and fulton st,150,2016
11221,45,Hispanic,White,1,utica ave and fulton st,150,2016
11213,59,Non-Hispanic,Black,1,utica ave and fulton st,150,2016
10304,27,Non-Hispanic,Black,1,broadway and lorimer st j m station,112,2016
11225,26,Non-Hispanic,Black,1,eastern parkway and kingston ave station,105,2016
,51,Non-Hispanic,Black,1,myrtle - wyckoff avs station,119,2016
,33,Non-Hispanic,White,1,myrtle av and broadway station,117,2016
,25,Non-Hispanic,Black,1,kingston - throop avs,106,2016
11221,25,Non-Hispanic,Black,1,kingston - throop avs,106,2016
,24,Non-Hispanic,Black,1,nostrand ave and fulton st a c station,131,2016
11231,27,Non-Hispanic,Black,1,broadway junction station,52,2016
11212,27,Non-Hispanic,Black,1,hoyt st 2 3,97,2016
11692,17,Non-Hispanic,Black,1,bedford ave l station,44,2016
11225,29,Non-Hispanic,Black,1,eastern pkwy-brooklyn museum 2 subway 3 subway,76,2016
11207,17,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,20,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11233,26,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,52,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11239,16,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
,24,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
10453,26,0,0,0,sutter avenue station l line,147,2016
11206,26,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11233,52,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,22,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,54,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11233,23,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
10473,16,Non-Hispanic,Black,0,sutter avenue station l line,147,2016
11212,25,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11224,18,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11208,54,Hispanic,White,1,sutter avenue station l line,147,2016
11212,32,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
10452,21,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,17,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11211,35,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
10039,58,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,17,Non-Hispanic,Black,0,sutter avenue station l line,147,2016
11211,35,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
10400,24,Hispanic,Black,1,sutter avenue station l line,147,2016
10400,22,Hispanic,Black,1,sutter avenue station l line,147,2016
11432,17,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11213,30,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,40,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,18,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
10459,26,Non-Hispanic,Black,0,sutter av - rutland rd 3 line,148,2016
11432,19,Hispanic,Black,1,sutter avenue station l line,147,2016
11222,41,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,20,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11233,16,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11208,27,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,51,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,19,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11207,18,Non-Hispanic,Black,0,sutter avenue station l line,147,2016
11237,17,Non-Hispanic,Black,0,sutter avenue station l line,147,2016
11233,32,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11206,19,Hispanic,White,0,sutter avenue station l line,147,2016
11207,23,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,18,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11412,17,Non-Hispanic,Black,0,sutter avenue station l line,147,2016
11433,22,Hispanic,White,1,sutter avenue station l line,147,2016
11400,16,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11207,26,Hispanic,White,1,sutter avenue station l line,147,2016
11207,21,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11207,24,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,20,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11205,23,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,17,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
10453,17,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11427,51,Hispanic,White,1,sutter avenue station l line,147,2016
11212,31,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11221,29,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11205,53,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,43,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11385,23,Hispanic,Black,1,sutter avenue station l line,147,2016
11213,28,Non-Hispanic,Black,0,sutter avenue station l line,147,2016
11212,17,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11218,48,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
10469,28,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11216,18,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11208,57,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,22,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
10302,26,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,18,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,18,Non-Hispanic,White,1,sutter avenue station l line,147,2016
11207,18,Non-Hispanic,0,1,sutter avenue station l line,147,2016
11207,18,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11221,30,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11201,28,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
10454,27,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,46,Hispanic,White,0,sutter av - rutland rd 3 line,148,2016
11221,21,Non-Hispanic,Other,0,sutter av - rutland rd 3 line,148,2016
11213,20,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
10473,23,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,17,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11207,37,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,45,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11208,36,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11208,25,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11299,22,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,23,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
10454,24,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11207,37,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11234,27,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11212,23,Non-Hispanic,Black,1,sutter av - rutland rd 3 line,148,2016
11201,25,Non-Hispanic,Black,1,wilson av l subway,155,2016
11231,26,Non-Hispanic,Black,1,sutter avenue station l line,147,2016
11212,21,Hispanic,White,1,w 8 st - ny aquarium,154,2016
11224,26,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
,18,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11218,25,Hispanic,White,1,coney island-stillwell ave,66,2016
10000,18,Hispanic,White,1,coney island-stillwell ave,66,2016
11200,18,Non-Hispanic,Black,0,euclid av a subway a subway,77,2016
11221,23,Non-Hispanic,Black,1,fulton st and ralph ave,139,2016
10029,19,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11230,31,Hispanic,White,1,coney island-stillwell ave,66,2016
11223,35,Hispanic,White,1,sheepshead bay b q line,143,2016
11230,17,Non-Hispanic,White,1,avenue h q subway,28,2016
11235,27,0,0,0,coney island-stillwell ave,66,2016
11235,22,Hispanic,Black,1,coney island-stillwell ave,66,2016
10027,36,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11400,18,Hispanic,White,1,coney island-stillwell ave,66,2016
11212,22,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11224,44,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11224,23,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11214,39,Non-Hispanic,Asian/Pacific Islander,1,coney island-stillwell ave,66,2016
11433,49,Hispanic,Other,1,coney island-stillwell ave,66,2016
11225,27,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11435,52,0,0,0,coney island-stillwell ave,66,2016
11224,36,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11226,27,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
10029,34,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11206,16,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11212,47,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11222,20,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11214,36,Hispanic,White,1,coney island-stillwell ave,66,2016
11206,32,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11203,17,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11200,27,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11224,46,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11207,48,Hispanic,Other,1,coney island-stillwell ave,66,2016
11206,38,Hispanic,White,1,coney island-stillwell ave,66,2016
11223,22,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11220,27,Hispanic,White,1,coney island-stillwell ave,66,2016
11214,35,Hispanic,Black,1,coney island-stillwell ave,66,2016
11237,30,Hispanic,White,1,coney island-stillwell ave,66,2016
,23,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11239,46,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11224,31,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11208,36,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11414,29,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11214,26,Non-Hispanic,White,1,coney island-stillwell ave,66,2016
11223,63,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11205,21,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11229,28,Non-Hispanic,White,1,coney island-stillwell ave,66,2016
11235,44,Hispanic,Black,1,coney island-stillwell ave,66,2016
11232,44,Non-Hispanic,Asian/Pacific Islander,1,coney island-stillwell ave,66,2016
11212,17,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11226,26,Hispanic,White,1,coney island-stillwell ave,66,2016
10466,19,Non-Hispanic,White,1,coney island-stillwell ave,66,2016
10472,24,Non-Hispanic,White,0,coney island-stillwell ave,66,2016
11224,53,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11226,18,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11226,31,Hispanic,White,1,coney island-stillwell ave,66,2016
11214,25,Non-Hispanic,White,1,coney island-stillwell ave,66,2016
11224,17,Hispanic,White,1,coney island-stillwell ave,66,2016
11204,34,Hispanic,White,1,coney island-stillwell ave,66,2016
11224,31,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11224,42,Hispanic,White,1,coney island-stillwell ave,66,2016
11224,24,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
10468,21,Non-Hispanic,White,1,coney island-stillwell ave,66,2016
10030,39,Hispanic,Black,1,coney island-stillwell ave,66,2016
11207,21,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11235,34,Non-Hispanic,White,0,coney island-stillwell ave,66,2016
11224,42,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
10300,17,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11220,24,Hispanic,White,1,coney island-stillwell ave,66,2016
11224,23,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11205,0,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11200,35,Hispanic,White,1,coney island-stillwell ave,66,2016
10303,19,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11234,31,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11207,,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11209,22,Non-Hispanic,White,1,coney island-stillwell ave,66,2016
,24,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11224,21,Hispanic,Black,1,coney island-stillwell ave,66,2016
11232,29,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
10465,17,Hispanic,White,1,coney island-stillwell ave,66,2016
10304,16,Hispanic,White,1,coney island-stillwell ave,66,2016
11209,22,Hispanic,White,1,coney island-stillwell ave,66,2016
,25,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11210,17,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11229,49,Non-Hispanic,White,1,coney island-stillwell ave,66,2016
11212,27,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11201,35,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11224,21,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11212,18,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
10469,17,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11692,23,Hispanic,Black,1,coney island-stillwell ave,66,2016
11207,33,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11236,20,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
,31,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11210,18,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11224,27,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11224,35,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11214,24,Non-Hispanic,White,1,coney island-stillwell ave,66,2016
,34,0,0,0,coney island-stillwell ave,66,2016
10036,31,Hispanic,White,1,coney island-stillwell ave,66,2016
11234,31,Non-Hispanic,Asian/Pacific Islander,1,coney island-stillwell ave,66,2016
11232,44,Non-Hispanic,Asian/Pacific Islander,1,coney island-stillwell ave,66,2016
11232,0,Hispanic,White,1,coney island-stillwell ave,66,2016
11236,26,Non-Hispanic,Black,1,coney island-stillwell ave,66,2016
11226,22,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11215,33,Hispanic,Other,1,coney island-stillwell ave,66,2016
11204,18,Non-Hispanic,Black,0,coney island-stillwell ave,66,2016
11235,22,Non-Hispanic,Asian/Pacific Islander,1,coney island-stillwell ave,66,2016
11226,33,Hispanic,White,1,coney island-stillwell ave,66,2016
11208,23,Non-Hispanic,White,1,chauncey st j subway z subway,57,2016
11225,40,Non-Hispanic,Black,1,beverly rd 2 subway 5 subway,49,2016
11205,32,Non-Hispanic,Black,1,nevins st 2 3 4 5 lines,123,2016
11205,27,Non-Hispanic,Black,1,clinton - washington avs station,64,2016
11231,19,Non-Hispanic,Black,1,smith-9 sts f subway g subway,145,2016
11385,39,Hispanic,White,1,bergen st f subway g subway,47,2016
11219,27,Non-Hispanic,White,1,smith-9 sts f subway g subway,145,2016
11218,24,Hispanic,White,1,smith-9 sts f subway g subway,145,2016
11231,17,Non-Hispanic,White,0,shepherd ave c line,144,2016
